"state.fips","year","tot.pop","child.pop","adult.pop","wht.pop","wht.child.pop","wht.adult.pop","blk.pop","blk.child.pop","blk.adult.pop","ai.pop","ai.child.pop","ai.adult.pop","aa.pop","aa.child.pop","aa.adult.pop","lat.pop","lat.child.pop","lat.adult.pop"
"48",2003,22030931,6132980,15897951,18440940,5054455,13386485,2646739,824790,1821949,178367,54473,123894,764885,199262,565623,7498587,2651364,4847223
"48",2004,22394023,6208259,16185764,18705854,5108942,13596912,2697339,833265,1864074,188400,57354,131046,802430,208698,593732,7749995,2737057,5012938
"48",2005,22778123,6290970,16487153,18980757,5166664,13814093,2753898,844021,1909877,199396,60696,138700,844072,219589,624483,8010747,2824853,5185894
"48",2006,23359580,6446798,16912782,19346962,5258238,14088724,2904002,889781,2014221,212915,65079,147836,895701,233700,662001,8308008,2927949,5380059
"48",2007,23831983,6565872,17266111,19694301,5346593,14347708,2962118,901404,2060714,227411,70101,157310,948153,247774,700379,8618270,3039334,5578936
"48",2008,24309039,6675917,17633122,20037899,5423747,14614152,3027152,914168,2112984,243884,75827,168057,1000104,262175,737929,8927300,3142407,5784893
"48",2009,24801761,6792907,18008854,20386890,5503002,14883888,3101293,930562,2170731,261852,83291,178561,1051726,276052,775674,9239906,3247740,5992166
"48",2010,25244363,6877239,18367124,20695670,5558744,15136926,3170946,941914,2229032,276684,89033,187651,1101063,287548,813515,9515613,3329213,6186400
"48",2011,25654464,6930783,18723681,20984146,5598555,15385591,3234719,946073,2288646,282081,87922,194159,1153518,298233,855285,9743895,3372117,6371778
"48",2012,26089741,6984969,19104772,21278553,5634745,15643808,3313181,953701,2359480,287735,87058,200677,1210272,309465,900807,9958571,3409041,6549530
"48",2013,26500674,7045402,19455272,21550476,5673696,15876780,3385551,963235,2422316,293644,86359,207285,1271003,322112,948891,10181053,3447823,6733230
"48",2014,26979078,7126227,19852851,21867023,5723828,16143195,3469944,978953,2490991,301468,87764,213704,1340643,335682,1004961,10419606,3496079,6923527
"48",2015,27469114,7211771,20257343,22188899,5776212,16412687,3557565,996190,2561375,309742,89662,220080,1412908,349707,1063201,10670101,3546982,7123119
"49",1990,1731223,627122,1104101,1659462,599502,1059960,12085,4357,7728,25315,11243,14072,34361,12020,22341,85534,35138,50396
"49",1991,1779780,637216,1142564,1704129,608287,1095842,12857,4697,8160,26180,11560,14620,36614,12672,23942,91991,37281,54710
"49",1992,1836799,648725,1188074,1757128,619019,1138109,13840,5048,8792,26787,11594,15193,39044,13064,25980,98880,39718,59162
"49",1993,1898404,662968,1235436,1814530,631760,1182770,14659,5419,9240,27680,11954,15726,41535,13835,27700,107682,42763,64919
"49",1994,1960446,673935,1286511,1870707,640803,1229904,15822,5929,9893,29153,12490,16663,44764,14713,30051,117933,46323,71610
"49",1995,2014177,679636,1334541,1920407,645531,1274876,16794,6309,10485,29794,12546,17248,47182,15250,31932,128642,50162,78480
"49",1996,2067976,687078,1380898,1970235,651728,1318507,17828,6912,10916,30303,12580,17723,49610,15858,33752,143009,55530,87479
"49",1997,2119784,699528,1420256,2017391,662275,1355116,19058,7566,11492,30989,12843,18146,52346,16844,35502,159784,62080,97704
"49",1998,2165960,709386,1456574,2059104,670478,1388626,20190,8138,12052,31960,13120,18840,54706,17650,37056,176211,68555,107656
"49",1999,2203482,715398,1488084,2092488,674859,1417629,21374,8778,12596,32689,13394,19295,56931,18367,38564,190588,74129,116459
"49",2000,2244502,721686,1522816,2127048,679107,1447941,23349,9771,13578,33898,13595,20303,60207,19213,40994,204356,79192,125164
"49",2001,2283715,726819,1556896,2161013,682628,1478385,25050,10490,14560,34428,13641,20787,63224,20060,43164,217648,84132,133516
"49",2002,2324815,733517,1591298,2196834,687810,1509024,26645,11252,15393,35334,13757,21577,66002,20698,45304,231111,89544,141567
"49",2003,2360137,740483,1619654,2227843,693627,1534216,27680,11663,16017,35962,13873,22089,68652,21320,47332,243047,94499,148548
"49",2004,2401580,751771,1649809,2264136,703160,1560976,29165,12474,16691,36748,13995,22753,71531,22142,49389,254864,99351,155513
"49",2005,2457719,767888,1689831,2313863,717284,1596579,31217,13391,17826,37974,14199,23775,74665,23014,51651,269469,105455,164014
"49",2006,2525507,789957,1735550,2374257,736702,1637555,33424,14535,18889,39434,14638,24796,78392,24082,54310,287418,113483,173935
"49",2007,2597746,815496,1782250,2437796,758898,1678898,36225,15962,20263,41360,15272,26088,82365,25364,57001,309661,123563,186098
"49",2008,2663029,837258,1825771,2495003,777795,1717208,38231,16792,21439,43023,15786,27237,86772,26885,59887,330732,132811,197921
"49",2009,2723421,857853,1865568,2547024,795286,1751738,40659,17769,22890,44616,16425,28191,91122,28373,62749,347583,140071,207512
"49",2010,2775426,874024,1901402,2591621,809217,1782404,42774,18522,24252,46142,16887,29255,94889,29398,65491,360639,144704,215935
"49",2011,2816440,882354,1934086,2626535,816151,1810384,44259,18925,25334,47055,17181,29874,98591,30097,68494,370281,147554,222727
"49",2012,2856343,888880,1967463,2659337,821002,1838335,46110,19313,26797,48180,17654,30526,102716,30911,71805,378876,149534,229342
"49",2013,2903685,898124,2005561,2698992,828357,1870635,47886,19781,28105,49552,18164,31388,107255,31822,75433,389693,152531,237162
"49",2014,2944498,904774,2039724,2732181,833265,1898916,49504,20166,29338,50751,18431,32320,112062,32912,79150,399273,154939,244334
"49",2015,2995919,912496,2083423,2774714,838890,1935824,51263,20661,30602,52088,18643,33445,117854,34302,83552,411143,157849,253294
"50",1990,564798,143296,421502,558134,141102,417032,1890,672,1218,1588,498,1090,3186,1024,2162,3512,1059,2453
"50",1991,568606,145219,423387,561703,143018,418685,1956,730,1226,1596,482,1114,3351,989,2362,3574,1056,2518
"50",1992,572751,146983,425768,565268,144626,420642,2220,831,1389,1619,445,1174,3644,1081,2563,3587,1083,2504
"50",1993,577748,148705,429043,569283,145945,423338,2784,1117,1667,1715,460,1255,3966,1183,2783,3951,1238,2713
"50",1994,583836,150794,433042,574952,147816,427136,2742,1081,1661,1886,558,1328,4256,1339,2917,4049,1255,2794
"50",1995,589002,151439,437563,579500,148272,431228,2936,1143,1793,1982,578,1404,4584,1446,3138,4104,1289,2815
"50",1996,593701,151490,442211,583482,148023,435459,3311,1347,1964,2051,580,1471,4857,1540,3317,4392,1465,2927
"50",1997,597239,150040,447199,586569,146505,440064,3249,1279,1970,2341,685,1656,5080,1571,3509,4802,1574,3228
"50",1998,600416,148467,451949,589381,144795,444586,3381,1363,2018,2405,669,1736,5249,1640,3609,4736,1551,3185
"50",1999,604683,147859,456824,593357,144106,449251,3535,1452,2083,2478,665,1813,5313,1636,3677,4879,1597,3282
"50",2000,609618,147549,462069,596636,143215,453421,4140,1714,2426,2996,884,2112,5846,1736,4110,5556,1849,3707
"50",2001,612223,146040,466183,598383,141497,456886,4590,1856,2734,3039,875,2164,6211,1812,4399,6104,2034,4070
"50",2002,615442,144441,471001,600887,139707,461180,4945,2021,2924,2991,830,2161,6619,1883,4736,6577,2147,4430
"50",2003,617858,142718,475140,602530,137737,464793,5430,2256,3174,2964,783,2181,6934,1942,4992,6928,2255,4673
"50",2004,619920,141068,478852,603896,135871,468025,5862,2400,3462,3001,785,2216,7161,2012,5149,7344,2380,4964
"50",2005,621215,138933,482282,604380,133569,470811,6377,2550,3827,2985,787,2198,7473,2027,5446,7754,2460,5294
"50",2006,622892,136731,486161,605116,131048,474068,6911,2828,4083,3019,770,2249,7846,2085,5761,8137,2610,5527
"50",2007,623481,134695,488786,604985,128854,476131,7264,2938,4326,3002,739,2263,8230,2164,6066,8492,2700,5792
"50",2008,624151,132600,491551,605092,126570,478522,7759,3144,4615,3039,746,2293,8261,2140,6121,8923,2775,6148
"50",2009,624817,130450,494367,604741,124173,480568,8372,3307,5065,3098,745,2353,8606,2225,6381,9274,2916,6358
"50",2010,625984,128794,497190,605648,122348,483300,8514,3371,5143,3017,757,2260,8805,2318,6487,9307,2879,6428
"50",2011,626687,126761,499926,605465,120188,485277,8959,3440,5519,3053,735,2318,9210,2398,6812,9774,2902,6872
"50",2012,626398,124823,501575,604385,118104,486281,9275,3516,5759,3052,730,2322,9686,2473,7213,10206,2951,7255
"50",2013,627129,123204,503925,604086,116293,487793,9842,3665,6177,3063,719,2344,10138,2527,7611,10790,3048,7742
"50",2014,626767,121627,505140,602803,114572,488231,10204,3737,6467,3086,702,2384,10674,2616,8058,11158,3086,8072
"50",2015,626042,119923,506119,601224,112767,488457,10569,3792,6777,3124,696,2428,11125,2668,8457,11525,3102,8423
"51",1990,6216884,1520670,4696214,4864381,1123646,3740735,1174876,347203,827673,14835,3523,11312,162792,46298,116494,160703,47070,113633
"51",1991,6301217,1548258,4752959,4911013,1138455,3772558,1202194,358063,844131,15292,3701,11591,172718,48039,124679,170255,50403,119852
"51",1992,6414307,1581544,4832763,4975078,1156302,3818776,1238551,371113,867438,16014,3931,12083,184664,50198,134466,180416,54355,126061
"51",1993,6509630,1604757,4904873,5029395,1167356,3862039,1268404,381559,886845,16690,4225,12465,195141,51617,143524,193488,58715,134773
"51",1994,6593139,1628709,4964430,5076560,1180567,3895993,1294734,390685,904049,17338,4477,12861,204507,52980,151527,206666,63748,142918
"51",1995,6670693,1649004,5021689,5116998,1190614,3926384,1319225,398349,920876,17669,4533,13136,216801,55508,161293,222288,68954,153334
"51",1996,6750884,1664147,5086737,5159409,1196862,3962547,1342874,404033,938841,18686,4812,13874,229915,58440,171475,240701,74295,166406
"51",1997,6829183,1683766,5145417,5198093,1205692,3992401,1367796,411165,956631,19475,5024,14451,243819,61885,181934,260855,81143,179712
"51",1998,6900918,1706262,5194656,5230673,1215972,4014701,1392692,419711,972981,20537,5372,15165,257016,65207,191809,281892,87880,194012
"51",1999,7000174,1723125,5277049,5282184,1222558,4059626,1422517,426382,996135,21741,5662,16079,273732,68523,205209,304191,94746,209445
"51",2000,7105817,1741420,5364397,5340360,1230837,4109523,1445626,430893,1014733,25675,6680,18995,294156,73010,221146,334268,103885,230383
"51",2001,7198362,1754549,5443813,5394417,1237968,4156449,1462901,431989,1030912,27837,7214,20623,313207,77378,235829,361650,112791,248859
"51",2002,7286873,1771247,5515626,5444069,1247573,4196496,1480645,433821,1046824,29806,7661,22145,332353,82192,250161,389793,122898,266895
"51",2003,7366977,1782254,5584723,5487553,1251840,4235713,1496240,435086,1061154,31689,8223,23466,351495,87105,264390,418238,132506,285732
"51",2004,7475575,1801958,5673617,5550005,1262651,4287354,1519571,438141,1081430,33746,8840,24906,372253,92326,279927,449301,142722,306579
"51",2005,7577105,1816270,5760835,5605707,1269295,4336412,1541027,439348,1101679,35677,9352,26325,394694,98275,296419,482696,154103,328593
"51",2006,7673725,1826368,5847357,5654946,1271869,4383077,1565510,441029,1124481,37767,9949,27818,415502,103521,311981,516096,165489,350607
"51",2007,7751000,1834386,5916614,5692111,1273266,4418845,1583256,441720,1141536,39779,10591,29188,435854,108809,327045,546471,176958,369513
"51",2008,7833496,1838361,5995135,5733461,1272148,4461313,1602530,440701,1161829,41989,11195,30794,455516,114317,341199,575669,187131,388538
"51",2009,7925937,1845132,6080805,5782225,1271238,4510987,1623781,442044,1181737,44517,12237,32280,475414,119613,355801,607430,197298,410132
"51",2010,8025787,1855369,6170418,5836454,1273484,4562970,1645670,443891,1201779,46633,12839,33794,497030,125155,371875,638425,207056,431369
"51",2011,8110783,1858793,6251990,5885659,1277203,4608456,1660540,440098,1220442,47495,12684,34811,517089,128808,388281,664427,215015,449412
"51",2012,8193374,1862645,6330729,5931185,1279580,4651605,1677480,438260,1239220,48235,12423,35812,536474,132382,404092,687867,221877,465990
"51",2013,8267875,1866505,6401370,5966890,1280476,4686414,1694378,437378,1257000,49072,12297,36775,557535,136354,421181,712389,229697,482692
"51",2014,8328098,1868604,6459494,5987573,1277698,4709875,1711557,438373,1273184,50154,12395,37759,578814,140138,438676,734254,236412,497842
"51",2015,8382993,1870422,6512571,6003584,1273341,4730243,1729691,440451,1289240,50911,12629,38282,598807,144001,454806,754737,242486,512251
"53",1990,4903043,1301545,3601498,4441089,1146715,3294374,154374,53559,100815,87942,32496,55446,219638,68775,150863,217833,88997,128836
"53",1991,5025624,1326527,3699097,4540269,1166755,3373514,161116,55992,105124,90502,32993,57509,233737,70787,162950,233956,94919,139037
"53",1992,5160757,1365480,3795277,4648010,1197678,3450332,169408,59322,110086,93266,33952,59314,250073,74528,175545,253377,103677,149700
"53",1993,5278842,1387716,3891126,4741360,1214346,3527014,175390,61397,113993,95614,34377,61237,266478,77596,188882,273529,111245,162284
"53",1994,5375161,1409922,3965239,4811969,1229381,3582588,182652,64470,118182,97892,34990,62902,282648,81081,201567,294507,120140,174367
"53",1995,5481027,1429397,4051630,4890573,1242086,3648487,190801,67247,123554,100307,35732,64575,299346,84332,215014,317977,129421,188556
"53",1996,5569753,1449613,4120140,4952697,1254636,3698061,199460,70912,128548,102378,36371,66007,315218,87694,227524,341861,138733,203128
"53",1997,5674747,1473646,4201101,5028100,1270375,3757725,208977,74492,134485,104529,36869,67660,333141,91910,241231,369100,149436,219664
"53",1998,5769562,1494784,4274778,5092843,1282680,3810163,215228,76963,138265,107633,37995,69638,353858,97146,256712,395766,160261,235505
"53",1999,5842564,1507824,4334740,5138607,1289644,3848963,222319,79979,142340,110034,38455,71579,371604,99746,271858,420878,169646,251232
"53",2000,5910512,1516361,4394151,5176563,1291125,3885438,231593,83245,148348,112353,38957,73396,390003,103034,286969,446953,179432,267521
"53",2001,5985722,1517527,4468195,5223085,1287252,3935833,239036,84873,154163,115121,39458,75663,408480,105944,302536,473640,189012,284628
"53",2002,6052349,1517655,4534694,5262109,1282178,3979931,245869,86465,159404,117689,39959,77730,426682,109053,317629,499071,198446,300625
"53",2003,6104115,1514877,4589238,5289159,1273964,4015195,250925,87967,162958,120618,40654,79964,443413,112292,331121,524164,207896,316268
"53",2004,6178645,1520751,4657894,5334934,1272106,4062828,257470,90150,167320,124543,41890,82653,461698,116605,345093,553147,219953,333194
"53",2005,6257305,1523890,4733415,5383048,1267725,4115323,264736,92035,172701,127959,43083,84876,481562,121047,360515,583264,231874,351390
"53",2006,6370753,1536926,4833827,5458060,1271811,4186249,275137,95169,179968,131727,43956,87771,505829,125990,379839,618798,245647,373151
"53",2007,6461587,1549582,4912005,5514266,1275031,4239235,283382,98418,184964,136097,45441,90656,527842,130692,397150,652679,259648,393031
"53",2008,6562231,1560302,5001929,5577318,1276390,4300928,294548,101046,193502,140912,47200,93712,549453,135666,413787,690377,274260,416117
"53",2009,6667426,1574403,5093023,5644881,1281822,4363059,305941,104026,201915,144735,47649,97086,571869,140906,430963,729810,289587,440223
"53",2010,6743060,1582430,5160630,5690236,1283436,4406800,313537,105476,208061,148504,48404,100100,590783,145114,445669,761823,301833,459990
"53",2011,6823229,1585381,5237848,5734845,1280010,4454835,324526,107555,216971,151749,49786,101963,612109,148030,464079,786572,309921,476651
"53",2012,6897292,1587752,5309540,5772025,1276026,4495999,335456,109561,225895,154975,51040,103935,634836,151125,483711,810322,316845,493477
"53",2013,6973281,1594321,5378960,5809668,1274907,4534761,346066,111596,234470,158059,52514,105545,659488,155304,504184,834233,323994,510239
"53",2014,7063166,1602064,5461102,5859272,1275609,4583663,356014,114064,241950,160619,52744,107875,687261,159647,527614,859910,330593,529317
"53",2015,7170351,1611842,5558509,5923371,1278621,4644750,366391,116098,250293,163021,52720,110301,717568,164403,553165,886418,336536,549882
"54",1990,1792548,436797,1355751,1727452,418178,1309274,56068,16138,39930,1944,444,1500,7084,2037,5047,7775,2369,5406
"54",1991,1798735,433918,1364817,1733237,415298,1317939,55983,16078,39905,2071,499,1572,7444,2043,5401,7671,2281,5390
"54",1992,1806451,433116,1373335,1740487,414531,1325956,56046,16108,39938,2115,485,1630,7803,1992,5811,8017,2398,5619
"54",1993,1817539,432364,1385175,1750066,413353,1336713,56949,16441,40508,2237,511,1726,8287,2059,6228,8141,2432,5709
"54",1994,1820421,429128,1391293,1752285,410078,1342207,57638,16628,41010,2223,469,1754,8275,1953,6322,8557,2593,5964
"54",1995,1823700,428790,1394910,1754734,409332,1345402,58464,17063,41401,2212,477,1735,8290,1918,6372,8864,2740,6124
"54",1996,1822808,422831,1399977,1752801,403360,1349441,59041,17001,42040,2354,522,1832,8612,1948,6664,9227,2904,6323
"54",1997,1819113,418037,1401076,1748644,398363,1350281,59365,17082,42283,2398,520,1878,8706,2072,6634,9576,3090,6486
"54",1998,1815609,412793,1402816,1743975,392953,1351022,59966,17065,42901,2529,558,1971,9139,2217,6922,9844,3195,6649
"54",1999,1811799,406785,1405014,1740096,387246,1352850,59775,16759,43016,2525,543,1982,9403,2237,7166,10329,3345,6984
"54",2000,1807021,401062,1405959,1731516,380775,1350741,60967,16979,43988,3744,808,2936,10794,2500,8294,12347,3897,8450
"54",2001,1801481,395307,1406174,1725478,375077,1350401,61171,16896,44275,3775,789,2986,11057,2545,8512,13147,4090,9057
"54",2002,1805414,393569,1411845,1728416,373120,1355296,61832,17060,44772,3820,781,3039,11346,2608,8738,14038,4419,9619
"54",2003,1812295,392460,1419835,1733784,371609,1362175,62866,17389,45477,3818,756,3062,11827,2706,9121,15166,4772,10394
"54",2004,1816438,391856,1424582,1736570,370765,1365805,63682,17593,46089,3887,793,3094,12299,2705,9594,16201,5194,11007
"54",2005,1820492,390431,1430061,1739381,369005,1370376,64664,17901,46763,3961,747,3214,12486,2778,9708,17573,5700,11873
"54",2006,1827912,390637,1437275,1744654,368606,1376048,66217,18314,47903,4013,761,3252,13028,2956,10072,19028,6235,12793
"54",2007,1834052,390661,1443391,1749103,368130,1380973,67505,18744,48761,4090,754,3336,13354,3033,10321,20146,6800,13346
"54",2008,1840310,390210,1450100,1753592,367126,1386466,68836,19100,49736,4211,808,3403,13671,3176,10495,21215,7295,13920
"54",2009,1847775,389036,1458739,1758904,365543,1393361,70465,19463,51002,4260,782,3478,14146,3248,10898,22044,7539,14505
"54",2010,1854225,387272,1466953,1763966,363786,1400180,71680,19555,52125,4131,748,3383,14448,3183,11265,22441,7521,14920
"54",2011,1854948,385343,1469605,1762837,361675,1401162,72733,19729,53004,4226,732,3494,15152,3207,11945,23763,7837,15926
"54",2012,1856283,384105,1472178,1762483,360106,1402377,73710,19953,53757,4374,770,3604,15716,3276,12440,24933,8082,16851
"54",2013,1852985,382244,1470741,1757365,357939,1399426,74854,20174,54680,4458,758,3700,16308,3373,12935,26024,8226,17798
"54",2014,1848751,380721,1468030,1751740,356044,1395696,75516,20433,55083,4542,797,3745,16953,3447,13506,26946,8506,18440
"54",2015,1844128,379596,1464532,1745625,354512,1391113,76375,20721,55654,4654,847,3807,17474,3516,13958,27809,8668,19141
"55",1990,4904562,1302869,3601693,4561903,1162769,3399134,248027,100965,147062,40255,15657,24598,54377,23478,30899,93534,39645,53889
"55",1991,4964343,1314855,3649488,4608532,1169981,3438551,256644,104169,152475,41340,16012,25328,57827,24693,33134,99689,41629,58060
"55",1992,5025398,1330555,3694843,4656440,1180909,3475531,264916,107154,157762,42172,16291,25881,61870,26201,35669,106191,44298,61893
"55",1993,5084889,1337334,3747555,4702332,1182715,3519617,272844,110189,162655,43379,16705,26674,66334,27725,38609,113808,47025,66783
"55",1994,5133678,1348110,3785568,4737608,1187963,3549645,281134,113684,167450,44630,17224,27406,70306,29239,41067,123144,50327,72817
"55",1995,5184836,1351343,3833493,4776043,1187044,3588999,288815,116084,172731,45659,17453,28206,74319,30762,43557,132728,53322,79406
"55",1996,5229986,1352877,3877109,4807455,1184159,3623296,297086,118532,178554,47109,17814,29295,78336,32372,45964,142409,56263,86146
"55",1997,5266213,1359712,3906501,4832787,1187346,3645441,302926,120398,182528,48079,18049,30030,82421,33919,48502,153709,60791,92918
"55",1998,5297672,1362907,3934765,4853821,1187043,3666778,308347,121705,186642,49041,18339,30702,86463,35820,50643,166121,65307,100814
"55",1999,5332666,1367019,3965647,4874589,1186092,3688497,315230,124360,190870,50536,18711,31825,92311,37856,54455,178834,70151,108683
"55",2000,5373999,1370440,4003559,4898562,1184175,3714387,323897,127313,196584,52933,19309,33624,98607,39643,58964,195371,76211,119160
"55",2001,5406835,1367593,4039242,4918108,1177664,3740444,331554,129711,201843,54118,19659,34459,103055,40559,62496,209771,81542,128229
"55",2002,5445162,1365315,4079847,4942435,1172317,3770118,339499,131731,207768,55528,19976,35552,107700,41291,66409,223996,87269,136727
"55",2003,5479203,1358505,4120698,4963767,1163393,3800374,346353,133041,213312,56937,20216,36721,112146,41855,70291,237465,92681,144784
"55",2004,5514026,1354643,4159383,4986571,1157377,3829194,352749,134218,218531,58298,20570,37728,116408,42478,73930,250997,98422,152575
"55",2005,5546166,1349866,4196300,5005823,1150354,3855469,359771,135598,224173,59895,20920,38975,120677,42994,77683,265521,104638,160883
"55",2006,5577655,1348785,4228870,5024117,1145766,3878351,367132,137749,229383,61283,21249,40034,125123,44021,81102,280661,111529,169132
"55",2007,5610775,1348901,4261874,5043468,1142103,3901365,374709,139901,234808,63113,21813,41300,129485,45084,84401,296250,118891,177359
"55",2008,5640996,1345573,4295423,5060201,1135861,3924340,381998,141445,240553,64716,22288,42428,134081,45979,88102,310916,125772,185144
"55",2009,5669264,1342411,4326853,5075213,1130637,3944576,389316,142357,246959,66166,22562,43604,138569,46855,91714,325679,132161,193518
"55",2010,5690204,1336977,4353227,5083869,1124228,3959641,395815,142536,253279,67847,22853,44994,142673,47360,95313,337835,136926,200909
"55",2011,5709720,1326687,4383033,5092157,1113067,3979090,400578,142478,258100,69050,23125,45925,147935,48017,99918,347002,139844,207158
"55",2012,5726422,1316961,4409461,5097878,1102393,3995485,404897,142271,262626,70138,23434,46704,153509,48863,104646,355858,142694,213164
"55",2013,5743653,1308492,4435161,5104371,1092576,4011795,408590,142107,266483,71262,23887,47375,159430,49922,109508,364775,145433,219342
"55",2014,5759432,1301560,4457872,5108811,1084588,4024223,412707,142152,270555,72257,24093,48164,165657,50727,114930,373255,147608,225647
"55",2015,5771337,1294626,4476711,5111213,1077751,4033462,415631,141315,274316,73079,24143,48936,171414,51417,119997,381877,149464,232413
"56",1990,453690,136078,317612,437906,130075,307831,3586,1287,2299,9506,3919,5587,2692,797,1895,25524,10266,15258
"56",1991,459260,136720,322540,443119,130540,312579,3629,1302,2327,9804,4113,5691,2708,765,1943,26154,10373,15781
"56",1992,466251,137308,328943,449604,130927,318677,3865,1410,2455,10100,4236,5864,2682,735,1947,26433,10392,16041
"56",1993,473081,137458,335623,455940,130895,325045,3789,1357,2432,10559,4421,6138,2793,785,2008,27065,10410,16655
"56",1994,480283,137733,342550,463013,131124,331889,3810,1397,2413,10635,4447,6188,2825,765,2060,27501,10419,17082
"56",1995,485160,136785,348375,467778,130281,337497,3936,1399,2537,10638,4345,6293,2808,760,2048,27812,10408,17404
"56",1996,488167,135698,352469,470304,129083,341221,4040,1444,2596,10917,4380,6537,2906,791,2115,27954,10336,17618
"56",1997,489451,134327,355124,471612,127836,343776,3924,1333,2591,10895,4342,6553,3020,816,2204,29020,10972,18048
"56",1998,490787,132602,358185,472474,125963,346511,4164,1433,2731,11148,4410,6738,3001,796,2205,29780,11236,18544
"56",1999,491780,130793,360987,472739,123834,348905,4250,1519,2731,11689,4616,7073,3102,824,2278,30346,11383,18963
"56",2000,494300,128774,365526,473848,121633,352215,4720,1722,2998,12208,4554,7654,3524,865,2659,31999,11753,20246
"56",2001,494657,126212,368445,473249,118691,354558,5030,1826,3204,12646,4777,7869,3732,918,2814,32956,11922,21034
"56",2002,500017,125495,374522,477938,117774,360164,5234,1934,3300,12905,4833,8072,3940,954,2986,34254,12059,22195
"56",2003,503453,124182,379271,480960,116360,364600,5386,2008,3378,13013,4842,8171,4094,972,3122,35424,12320,23104
"56",2004,509106,123974,385132,485888,115958,369930,5634,2088,3546,13333,4936,8397,4251,992,3259,37001,12852,24149
"56",2005,514157,124022,390135,490272,115693,374579,5845,2191,3654,13608,5089,8519,4432,1049,3383,38578,13426,25152
"56",2006,522667,125525,397142,497710,116924,380786,6055,2261,3794,14140,5228,8912,4762,1112,3650,40433,14112,26321
"56",2007,534876,128760,406116,508757,119728,389029,6455,2384,4071,14709,5476,9233,4955,1172,3783,43022,15292,27730
"56",2008,546043,131511,414532,519057,122115,396942,6502,2447,4055,15245,5706,9539,5239,1243,3996,45949,16592,29357
"56",2009,559851,134960,424891,531442,125339,406103,7133,2595,4538,15669,5708,9961,5607,1318,4289,48769,17790,30979
"56",2010,564516,135493,429023,535881,125963,409918,7089,2572,4517,15814,5650,10164,5732,1308,4424,50593,18280,32313
"56",2011,567768,135532,432236,537886,125773,412113,7741,2652,5089,16130,5753,10377,6011,1354,4657,51799,18658,33141
"56",2012,577080,136789,440291,543328,126539,416789,10702,2903,7799,16558,5906,10652,6492,1441,5051,54989,19172,35817
"56",2013,583131,138003,445128,546904,127201,419703,12429,3174,9255,16877,6084,10793,6921,1544,5377,56466,19593,36873
"56",2014,584304,138726,445578,548664,127503,421161,11224,3398,7826,17205,6169,11036,7211,1656,5555,57269,19849,37420
"56",2015,586107,138895,447212,550547,127546,423001,10767,3411,7356,17347,6182,11165,7446,1756,5690,58207,20132,38075
