"state","year","tanf.adeq","medicaid.incl","snap.incl","tanf.incl","welfare.pc"
1,2002,233.618233618234,1.00693795232048,0.605928315415451,0.160425560123626,0.00116452149414897
2,2002,1087.24674100832,1.87276918500892,0.936232491482343,0.893193221942525,0.00291403121171886
4,2002,439.611486486487,1.08237397528983,0.509877203067971,0.314800593012074,0.00140945201500972
5,2002,292.040465737736,1.19414717233838,0.688860976943259,0.183447336041173,0.00158904572517563
6,2002,750.773993808049,1.63719872788919,0.374603779535837,0.630083379196776,0.00204037491265869
8,2002,439.361527069278,0.78981220024208,0.427247042415122,0.213778995698307,0.00168774979776962
10,2002,413.674934725849,1.65427788432566,0.568586282265277,0.504449706074461,0.00213503098129708
12,2002,380.844645550528,1.00969778262608,0.480039021778714,0.174918676802026,0.00122423742373904
13,2002,378.651280201947,1.04725674917621,0.621581125540903,0.321637651908216,0.0011726337023985
15,2002,608.454312553373,1.26718813669013,0.849878953970549,0.721401791704487,0.000745675001021664
16,2002,390.250399573788,0.90946102870437,0.418273913502467,0.040869495357565,0.001343883348749
17,2002,467.509920634921,1.18150137645829,0.636032087779505,0.256134635363621,0.00170356847787048
18,2002,393.873085339168,1.17982393171317,0.670345088621473,0.636841767392381,0.00105512315578632
19,2002,594.861292124372,0.95291793042345,0.494783633900403,0.584227156930276,0.00131190387912317
20,2002,594.951923076923,0.707622831775957,0.461687446907626,0.353105914681848,0.00135280723738501
21,2002,368.875539703398,0.992948904214396,0.719934740708948,0.387774260233889,0.00190923141858551
22,2002,329.127811300055,0.976892199263427,0.694470823062719,0.179378275087664,0.00131926597903853
23,2002,620.522006141249,2.28256189717374,0.825067180022666,0.657749823178741,0.00185554774116389
24,2002,532.250789354984,1.42899020470552,0.521421307277505,0.413072234029678,0.00188815257792449
25,2002,717.381210338957,1.82496899003127,0.441775027002807,0.609628323110307,0.00140518231063142
26,2002,605.327940917883,1.15298697157477,0.704815784338262,0.513548127552527,0.00138360879916472
27,2002,682.517960998974,1.31208987719679,0.547992261023747,0.67440533911357,0.00236560595933017
28,2002,245.712083253035,1.05363740388716,0.587854992438852,0.187365328563551,0.00118256605253807
29,2002,412.35172283939,1.4276988787717,0.780217943389662,0.494617997947995,0.00189972545706468
30,2002,654.825026511135,0.59054218531821,0.473017674599204,0.345947462560937,0.00199689145263062
31,2002,504.71436494731,1.23843408227703,0.505988880245275,0.43447888091871,0.0021713870631865
32,2002,436.381875940478,0.641905549085171,0.437472292144118,0.319865449748104,0.000819482603846468
33,2002,706.325537592215,1.1239679647732,0.525496336941634,0.610337552742616,0.00257947724232319
34,2002,464.912280701754,1.23809025006232,0.483151827688403,0.446458567841372,0.00207485606903129
35,2002,578.850210970464,1.11836167181541,0.500713317046662,0.354597958016744,0.00117978811235199
36,2002,626.085069444444,1.32354390986221,0.529775246936464,0.441356776500343,0.0029044301116413
37,2002,370.774263904035,1.0160056068371,0.528279760568925,0.229339071873877,0.00197380913095493
38,2002,664.222057185295,0.726557259759424,0.49341769887761,0.396999349753382,0.0020437067261819
39,2002,520.174786165861,1.10908109861767,0.577584035887178,0.407630814935806,0.00253224826869271
40,2002,407.593523171413,0.962939342220104,0.615132200861397,0.196023224988984,0.00180661471407192
41,2002,583.262890955199,1.04014864827658,0.824015920264073,0.274528485450312,0.00203806733610001
42,2002,534.89750974081,1.09100771706007,0.588599542857669,0.456577748861418,0.0027174147276112
44,2002,697.850184749748,1.48056455344748,0.616424152055804,0.931168831168831,0.00158184426968583
45,2002,282.058337919648,1.42846170173728,0.682303040332706,0.261836006896416,0.00133588180044463
46,2002,672.30504587156,1.01591642653465,0.537904493917074,0.214077292180003,0.00156974813592409
47,2002,255.619012527634,1.81533045855717,0.749774946651699,0.584939403019368,0.00127310528904063
48,2002,260.587726879862,0.729650038466605,0.478029853775647,0.252270997015653,0.00115557692091166
49,2002,609.777015437393,0.729095301112511,0.426922200201354,0.253619738307586,0.00152147692098218
50,2002,884.481037924152,2.39623736428304,0.74717334331711,0.829333168378077,0.00191465113334178
51,2002,471.705739692805,0.800503814511851,0.516083083966154,0.282606320849054,0.00132899952114603
53,2002,661.337209302326,1.35653446709339,0.535330349539801,0.597867286236748,0.00165740162200999
54,2002,643.100511073254,0.896034860548107,0.762232825435353,0.428284926773079,0.00182795839364536
55,2002,904.407812220032,1.20229557434311,0.524066236676578,0.246675077442155,0.00223554496170594
56,2002,442.17097277614,0.902475029464636,0.420183573613972,0.0453157288371157,0.00186502326779214
1,2003,298.917378917379,0.997498669528717,0.629644367360349,0.164670375613775,0.00112008392350313
2,2003,1061.15281922412,1.80602411132885,0.943002257336343,0.655806122008433,0.0029861762983288
4,2003,429.060810810811,1.20562138343844,0.580459142738195,0.350215954930067,0.00132184423107984
5,2003,285.031494560031,1.34920491011249,0.740475025946294,0.161439504897686,0.00147375166721714
6,2003,732.755417956656,1.7206955056875,0.372204145221915,0.599852459644511,0.00198785172507637
8,2003,428.816850419615,0.833273982022693,0.479025707303895,0.229285126581595,0.00174696335903663
10,2003,403.746736292428,1.75122698955125,0.647273903444008,0.496299674267101,0.00192558906701843
12,2003,371.704374057315,0.996531156912639,0.479299173716022,0.158202504513776,0.00117283712402657
13,2003,369.563649477101,1.17175942658257,0.696418492736977,0.318408228616404,0.00116454329145957
15,2003,593.851409052092,1.34496914053067,0.78192728226353,0.577661796970355,0.000799107607907849
16,2003,401.683537559936,0.931329271148015,0.465556132967089,0.0511588807493695,0.0012973873924981
17,2003,479.285714285714,1.25421172667534,0.665731270203726,0.183335868004308,0.00137168894847556
18,2003,384.420131291028,1.14883283487994,0.727712374937382,0.609682647975213,0.00110926691569343
19,2003,580.584621113387,0.954482082931027,0.504580003258544,0.539217375126613,0.00128552131640581
20,2003,580.673076923077,0.796817783835308,0.519854346110217,0.37737491256777,0.00129454186819936
21,2003,360.022526750516,1.00150876806448,0.76556830856033,0.35996651169752,0.00184774472811954
22,2003,321.228743828854,1.04271430649328,0.756470925950581,0.165693647669295,0.0013269928220323
23,2003,605.629477993859,1.73234014382139,0.954042398046562,0.66809508204986,0.00185224651986544
24,2003,520.577356788453,1.52272566977249,0.567903142787256,0.385413822507677,0.00181662246212409
25,2003,700.164061290822,1.67348140934476,0.52053240857578,0.602437515876434,0.00128081322950667
26,2003,590.800070335854,1.16862263435666,0.754258540718736,0.489485360696588,0.00118352364263185
27,2003,666.137529934998,1.38900506069117,0.580633266929806,0.689463762553262,0.00235765822891173
28,2003,239.814993254962,1.08813104945787,0.642715721093572,0.20858546016662,0.00114648726537738
29,2003,402.455281491245,1.47231224019487,0.882707479751552,0.41839046162985,0.00181552959879369
30,2003,655.92788971368,0.626499105618343,0.543641759492642,0.388140766675644,0.00189567463083488
31,2003,492.601220188575,1.05405725227794,0.533811332121303,0.44003471028374,0.00202794911517797
32,2003,425.908710917907,0.701122750573633,0.460085335654493,0.271252944588044,0.000839283842275076
33,2003,718.097629885418,1.17635462211118,0.524472985633979,0.550868679529265,0.00256695722411066
34,2003,453.754385964912,1.1982707508174,0.502138358694305,0.426346309729179,0.00194977665673712
35,2003,500.611814345992,1.1906612519429,0.567347002177604,0.332515306571454,0.00116377918774886
36,2003,611.059027777778,1.4781990840544,0.569645172640621,0.369019215437727,0.00272499209971149
37,2003,361.875681570338,0.993412471317745,0.554375068291084,0.195129524074332,0.00195872612925497
38,2003,648.280727812848,0.75853934413964,0.523689225528469,0.40991764168622,0.00206854274278059
39,2003,507.69059129788,1.18281993989406,0.641454050801842,0.375758300232131,0.00238668350228149
40,2003,397.811278615299,0.94713387657477,0.705849053452012,0.187021718487374,0.0018644861516269
41,2003,569.264581572274,0.886141717535724,0.854364969013899,0.277925113790868,0.00177925864514085
42,2003,522.05996950703,1.13548421384273,0.627598445910088,0.455157181866887,0.00273113012796862
44,2003,681.101780315754,1.51640179673009,0.627342256753972,0.845772803048345,0.00153980168779104
45,2003,275.288937809576,1.53542165614981,0.794594956845012,0.259344296001841,0.00132183627167099
46,2003,675.756880733945,1.11169035039421,0.599524372957205,0.21994750656168,0.00157975292445611
47,2003,249.484156226971,1.6317655769006,0.886861678291704,0.614591365015098,0.00131994480198645
48,2003,254.333621434745,0.813043497505765,0.552545063687454,0.241352125037019,0.0010861025528022
49,2003,595.142367066895,0.824917281862327,0.461691777139635,0.251567587932937,0.00148575632921191
50,2003,863.253493013972,2.17649720837882,0.701435125212836,0.713980549777953,0.00189252834734304
51,2003,460.384801940178,0.895068688160067,0.579296784617617,0.247678115198398,0.00129541431457618
53,2003,645.46511627907,1.37451617226238,0.597136055118917,0.585505935069691,0.00158177412825667
54,2003,627.666098807496,0.928885732323232,0.779324494949495,0.406441304239277,0.00178050096117547
55,2003,882.702024726751,1.36158271940104,0.546997543861158,0.246880356444353,0.00225102721919585
56,2003,431.558869429513,1.06609143784494,0.470246464696518,0.0418013154393035,0.00193321060291661
1,2004,291.566951566952,1.04748971035446,0.66630972982455,0.167848696848714,0.00122617485835095
2,2004,1037.30171195225,1.75506615806413,0.881922755989987,0.574752309918735,0.00296500563213507
4,2004,418.510135135135,1.21337206434769,0.631905276338336,0.342602571679737,0.00124420522431469
5,2004,278.022523382325,1.29052971644229,0.770458432267061,0.131776169100964,0.00140803973725639
6,2004,741.052631578947,1.67982004774632,0.393021724679815,0.589365318395067,0.00190879705440393
8,2004,418.272173769952,0.845792805884989,0.518489237277413,0.23218921374566,0.0016249241020446
10,2004,393.818537859008,1.84304926562694,0.765922887386953,0.492795723913549,0.0018213244957431
12,2004,362.564102564103,0.983551225486658,0.548056597508986,0.150767994582067,0.0010397030225036
13,2004,360.476018752254,1.11697280753478,0.73640369661949,0.270884086958039,0.00112518289991837
15,2004,579.248505550811,1.38516680732508,0.75184550621778,0.512322762445766,0.000888328689817714
16,2004,391.806073521577,0.9022368992787,0.476553402276875,0.0501076714035544,0.00131271277229794
17,2004,467.5,1.29821346209576,0.727619296405291,0.161240832414084,0.0013188671845144
18,2004,374.967177242888,1.16661051162707,0.784665798002868,0.532634392441365,0.0010905691042509
19,2004,566.307950102402,0.996896033809024,0.578335069115698,0.464578481682821,0.00150863281030313
20,2004,566.394230769231,0.854496348728813,0.558825791621525,0.416241427658499,0.00124323350177562
21,2004,387.358738501971,0.984602785317588,0.792398707128539,0.337633133027932,0.00184561239991798
22,2004,313.329676357652,1.10116730324278,0.811538715123117,0.129726555373107,0.00126741347778442
23,2004,590.736949846469,1.75062186804638,0.96284847223981,0.584387676789826,0.00179423105096152
24,2004,512.070365358593,1.48389091618945,0.585355844681388,0.36569781707165,0.00171761895645445
25,2004,682.946912242687,1.64915392413642,0.573245278993095,0.559057831120869,0.00128509265671617
26,2004,576.272199753824,1.2327657205313,0.80708690710461,0.488854688173183,0.00123645162364791
27,2004,649.757098871023,1.3857269061622,0.597862369931443,0.639032956853588,0.00237997891012141
28,2004,233.91790325689,1.12635005744925,0.646285234112852,0.185688066439933,0.00113895815452439
29,2004,392.558840143099,1.51376498319477,1.04307635881841,0.421916759966624,0.00177373881741006
30,2004,473.22375397667,0.65476260441394,0.593927190680489,0.336698855198749,0.00195021073234662
31,2004,480.488075429839,1.07803127592895,0.601948007335416,0.445134127670905,0.00200796326538818
32,2004,415.435545895335,0.689314995090165,0.443452099307707,0.203117781044537,0.000986378263580186
33,2004,700.439491445613,1.1252358220901,0.519333838326092,0.489778822324867,0.00253513762575421
34,2004,442.59649122807,1.17260768194166,0.525764522178095,0.418988697605179,0.00199548375358342
35,2004,488.301687763713,1.20925824745182,0.629413870414681,0.338333844926024,0.00115567850564878
36,2004,713.793402777778,1.53797784747711,0.616445906890282,0.35898091085123,0.00267090625844746
37,2004,352.977099236641,0.989461894794783,0.612098561699902,0.171411742478968,0.0018840370729085
38,2004,632.339398440401,0.707755037339721,0.547163414118642,0.36386470452269,0.00201566610466375
39,2004,495.2063964299,1.15773629997025,0.679462879587498,0.35454246108107,0.00235792336928633
40,2004,388.029034059185,0.970778215851726,0.758760455433141,0.172710331302707,0.00171163381970143
41,2004,555.266272189349,0.885846045439165,0.878510058639058,0.274062940063962,0.00172789072205812
42,2004,509.222429273251,1.17549475610722,0.711448559209703,0.484070495757458,0.0026154936270339
44,2004,664.35337588176,1.52462053337597,0.641175919238255,0.726357935286222,0.00146282077707925
45,2004,268.519537699505,1.41279484201231,0.824255759800807,0.179837261896435,0.00115711498643305
46,2004,672.786697247706,1.14421191865272,0.63135082788105,0.203863705851046,0.0015008203579151
47,2004,243.349299926308,1.65688245554241,0.97013572846288,0.647315166619003,0.00131285798237893
48,2004,267.827139152982,0.812057081026673,0.63536783270178,0.173645509516857,0.000994582994239946
49,2004,580.507718696398,0.802428841903464,0.488822257254442,0.233937865972674,0.00150326869013602
50,2004,842.025948103792,2.26685991481306,0.760683861807856,0.737455376840079,0.00191218011934411
51,2004,449.063864187551,0.960136744725434,0.699085826595295,0.111964759470615,0.00139349036397774
53,2004,629.593023255814,1.23512105432816,0.618554858972651,0.552672420064503,0.00156068945035828
54,2004,612.231686541738,0.932319236809959,0.797560185146713,0.344326086226016,0.00177204515291035
55,2004,860.996237233471,1.39886907886104,0.569467941027612,0.268594864220649,0.00227137787589612
56,2004,420.946766082885,1.10496281546419,0.489499901392591,0.0361659175744648,0.00158734710263069
1,2005,281.766381766382,1.07357964780772,0.741717692027828,0.176008715999554,0.00122100711952223
2,2005,1000.26700172766,1.56214328351957,0.872880645938276,0.469481860573863,0.00283345903959721
4,2005,404.442567567568,1.28976241995489,0.647250658964406,0.296531362068069,0.00161986371461582
5,2005,268.677228478717,1.28749246717578,0.784807947103301,0.104933322394427,0.00139447998063326
6,2005,735.47103051747,1.66983447468676,0.412752888389331,0.57503208976854,0.00187675554026015
8,2005,404.212604903735,0.828478264822286,0.496839272618545,0.221435974893173,0.00162109956282806
10,2005,380.580939947781,1.73179157151754,0.767108158604941,0.449915618379634,0.00180976953703157
12,2005,350.377073906486,1.00869511708978,0.616151157699103,0.138369942530994,0.00100234242726158
13,2005,348.359177785792,1.08820592753529,0.731522531593983,0.185194774771442,0.00112018021990529
15,2005,559.777967549103,1.42286590688047,0.699877802438963,0.451397070264743,0.000833463477711325
16,2005,378.636121470432,0.894044898964589,0.476209324646864,0.0464315940578782,0.00123379832163447
17,2005,448.363095238095,1.34603104914123,0.772839641267454,0.173529915068765,0.00126659399785945
18,2005,362.363238512035,1.15283161035026,0.787387773339064,0.481466428118501,0.00111156605765012
19,2005,547.272388754422,0.988628557855475,0.663463945851906,0.445694687429631,0.00140689774307667
20,2005,547.355769230769,0.897412327941977,0.597146305580872,0.45726340051529,0.00122374417757913
21,2005,339.365496527126,0.971471806352711,0.804996174596498,0.313162817108406,0.00183176505737076
22,2005,302.79758639605,1.13735432128882,0.915247862447425,0.10771118289258,0.00128862084451944
23,2005,570.880245649949,1.73618604890737,0.984521678663868,0.547004331603551,0.00178662722829291
24,2005,500.045105999098,1.49336045835407,0.606624215589329,0.330519964407736,0.00170549991585979
25,2005,659.99071351184,1.62946787540967,0.591219446386566,0.519886121993566,0.00140428922007768
26,2005,556.901705644452,1.18511240132205,0.837548549472092,0.47087815816138,0.00118264619540336
27,2005,627.916524119056,1.37569663763552,0.611418898363823,0.538188053898633,0.00236464306006324
28,2005,226.055116592792,1.11849317918883,0.724043047267098,0.150139992181786,0.00104167582031971
29,2005,379.363585012239,1.43348893124506,1.07889743207138,0.387641553974077,0.00185423506895918
30,2005,493.90243902439,0.67475572453394,0.632651943642579,0.308551812338034,0.00204456900448245
31,2005,464.337215751525,1.06809914573666,0.617504597384794,0.400814300217395,0.00179224711998785
32,2005,401.47132586524,0.628603457600166,0.435896150223308,0.148157175824071,0.000940333965257899
33,2005,676.895306859206,1.09564013794218,0.528497723415147,0.485067189057291,0.00257011141904545
34,2005,427.719298245614,1.10688966783509,0.524007344349858,0.388815266366287,0.00205977189754587
35,2005,471.888185654008,1.15082859525011,0.671010180721044,0.335964530734099,0.00110000354839854
36,2005,689.800347222222,1.57556854404468,0.660553003821975,0.342697939998643,0.00273311100760467
37,2005,341.112322791712,0.969991580494121,0.629100707096901,0.146093672384227,0.00196084349839756
38,2005,611.084292610472,0.744610724692387,0.582828891947504,0.352015103275043,0.00197935858347056
39,2005,478.560803272592,1.18522124549849,0.695633475505958,0.335109115008271,0.0023551371661123
40,2005,374.9860413177,0.998390864261614,0.759644522405291,0.140496006612525,0.00173454947128471
41,2005,536.601859678783,0.804425012529304,0.852769919607219,0.275023108411462,0.00177914972937598
42,2005,492.105708961545,1.19435050880401,0.735443071005471,0.519251185650048,0.00264256114241461
44,2005,642.022169969768,1.46820926400682,0.600794373581946,0.566837776596637,0.00147901098059458
45,2005,259.493670886076,1.36172382631274,0.829114508091871,0.159056833415649,0.00115810531870773
46,2005,660.72247706422,1.08194066006054,0.605727387581302,0.188267097535966,0.00150942145116827
47,2005,235.169491525424,1.60346400254338,0.982325070569081,0.614827243542427,0.0013442990644673
48,2005,265.980985306828,0.790145203211227,0.65071120301372,0.13229390908633,0.00100148913189363
49,2005,560.994854202401,0.819348202896327,0.519852596018688,0.24431649424403,0.00143351816914671
50,2005,813.722554890219,2.06071457638154,0.736029950354033,0.618916769108395,0.00199354172091411
51,2005,433.969280517381,1.00991073967649,0.691107498631172,0.117890240169204,0.00139576561519697
53,2005,608.43023255814,1.2468090056975,0.677348236555196,0.566228644705817,0.00182920513396029
54,2005,444.065871663827,0.920981438302977,0.790935036571877,0.266569598516555,0.00186161681025321
55,2005,832.05518724243,1.41568835641007,0.595304684697611,0.236330386252892,0.00228666377286454
56,2005,406.797294954049,1.20292640544472,0.503156121031811,0.0348305084745763,0.00160578544074299
1,2006,274.415954415954,1.02902024101962,0.727080726011419,0.16495534066583,0.00124841634617712
2,2006,974.173079943458,1.5130215247131,0.858879632922742,0.376523494391497,0.00287956523665606
4,2006,393.891891891892,1.24888337507864,0.635520776940608,0.260670558526382,0.00129949396129276
5,2006,261.668257301012,1.30415008918964,0.794938875322456,0.10020740276947,0.00137778767617469
6,2006,716.284829721362,1.67391529427506,0.415460245353472,0.559517690168242,0.00191326193058791
8,2006,393.667928254073,0.760971774520457,0.473968215461638,0.205438282254431,0.00166527473746009
9,2006,555.312737787247,1.62161687770296,0.768974982813178,0.394816653866076,0.0019025363307569
10,2006,370.65274151436,1.65585746570663,0.739903445479732,0.397920604914934,0.00191496109091796
12,2006,341.236802413273,1.00158236224655,0.636062515646409,0.115435871779167,0.000914960096628033
13,2006,339.271547060945,0.992903754006857,0.713779970387704,0.122406030331598,0.00117403772576069
15,2006,545.175064047822,1.4744648498098,0.675372083617057,0.408243306716768,0.000857375424100847
16,2006,368.758657432073,0.923046551178949,0.467166334789037,0.0433295972078373,0.00119815321604411
17,2006,440,1.23754044467234,0.795161243213246,0.157763414702477,0.00121363285027132
18,2006,352.910284463895,1.11515689333757,0.770759141121299,0.4286330154708,0.0010851414692312
19,2006,532.995717743437,1.13209190884887,0.704794447832902,0.400614120790381,0.00147896704575983
20,2006,533.076923076923,0.87959183891459,0.586641301689064,0.431737151708732,0.00122659825665397
21,2006,330.512483574244,1.00557025105464,0.842620740424298,0.298468984886188,0.00182391529550299
22,2006,294.898518924849,1.19879785468405,0.984058748360163,0.0814177051828238,0.00173423062334004
23,2006,555.987717502559,1.68887630642435,0.982962570801914,0.500262086206201,0.00178114050725446
24,2006,495.083446098331,1.48158233033092,0.653233172125695,0.292593871708665,0.00163004443101787
25,2006,658.374864572048,1.65867162672232,0.684645281803475,0.469232560204083,0.00132738941913082
26,2006,577.823105327941,1.15630913055018,0.856536222081315,0.455866707314797,0.0011440014391283
27,2006,611.53609305508,1.29101313461547,0.582357171535343,0.449899039755901,0.00232062518917231
28,2006,220.15802659472,1.02236241909412,0.732505022872887,0.119091527570375,0.000758077325887057
29,2006,369.467143664093,1.18567515684886,1.05696286815405,0.348740097921077,0.00175442376030605
30,2006,524.962884411453,0.656618590285674,0.636713251231399,0.251700104165784,0.00202499553309809
31,2006,452.22407099279,1.05135849808361,0.611352232152739,0.369146983357504,0.00181766874580272
32,2006,390.998160842668,0.625444279708349,0.422637686388405,0.11505733905418,0.000962278001974701
33,2006,659.237168419401,1.11573335642051,0.562796567558298,0.459383566223173,0.00261005427118275
34,2006,416.561403508772,1.17791990984884,0.541637274227122,0.3772179962825,0.00214725018694964
35,2006,459.57805907173,1.12382214818033,0.67709218307657,0.316712003512481,0.0011392380894461
36,2006,671.805555555556,1.54718549826706,0.667936780068046,0.324978864922315,0.00282629406840639
37,2006,332.213740458015,1.02096293142369,0.65864142443403,0.123711448654661,0.00197982509208733
38,2006,595.142963238025,0.770434549638553,0.611077355863765,0.342662480796206,0.00202109727584144
39,2006,512.30940870212,1.18076457256203,0.711091404828351,0.312964311458287,0.00232731238763134
40,2006,365.203796761586,1.01843995763519,0.758662837420392,0.107935332632254,0.00181571378065654
41,2006,583.952662721894,0.799749553779607,0.872821158082619,0.261163515141678,0.00176048283038034
42,2006,458.776893105201,1.15994546154299,0.74801918022481,0.488660056934005,0.00260550568483842
44,2006,625.273765535774,1.48514890748305,0.580521077051196,0.521636027412161,0.00162950334883456
45,2006,295.872317006054,1.20646215187801,0.817475370657767,0.148865335248521,0.00105705355802723
46,2006,652.477064220183,1.03962220608298,0.595259589082937,0.181575261500561,0.00162491356251404
47,2006,229.034635224761,1.37384215572707,0.944080731302035,0.560471042511119,0.00145426535782976
48,2006,259.042350907519,0.773508835743471,0.674148268775232,0.102312377045217,0.00111948077901044
49,2006,546.360205831904,0.783595808566701,0.504599699736503,0.191737548121086,0.00140374150469597
50,2006,715.369261477046,2.0327193898204,0.76182436031276,0.577859116265156,0.00202300680897004
51,2006,347.67987065481,1.01386713204385,0.701744471914625,0.107458610261932,0.00154222579508759
53,2006,592.558139534884,1.20047020386254,0.691328713016931,0.50588250753957,0.00175105340737237
54,2006,432.481544576945,0.979961980356174,0.826356032247739,0.23471955204833,0.00188790507306902
55,2006,756.165561727289,1.44894693107092,0.629068053660522,0.203616435909502,0.00221916749272521
56,2006,396.185191607422,1.20705571824402,0.477393599558771,0.0322512379904347,0.00144397342766217
1,2007,264.615384615385,0.946189054464626,0.718068945561679,0.154975530179445,0.00125469643733368
